CustomerID,Recency,Frequency,Monetary,Churn_Prob,KMeans_Cluster
CUST000760,410,3,3934.62,0.0,3
CUST000761,1466,1,287.83,1.0,2
CUST000762,1420,2,1561.0,0.0,2
CUST000763,111,1,620.91,1.0,0
CUST000764,61,3,1406.8799999999999,0.0,3
CUST000765,1597,1,2667.75,1.0,2
CUST000766,3,2,2938.71,0.0,3
CUST000767,523,3,2390.21,0.0,3
CUST000769,64,3,2454.91,0.0,3
CUST000770,186,3,2904.6000000000004,0.0,3
CUST000771,63,2,2782.9300000000003,0.0,3
CUST000772,108,4,4700.429999999999,0.0,1
CUST000773,223,2,2832.1899999999996,0.0,3
CUST000774,488,1,870.48,1.0,0
CUST000775,836,2,2251.19,0.0,3
CUST000777,179,2,3432.56,0.0,3
CUST000778,149,3,1691.35,0.0,3
CUST000779,632,4,959.5699999999999,0.0,3
CUST000780,7,2,1106.26,0.0,0
CUST000781,1644,1,1174.51,1.0,2
CUST000782,1119,1,68.78,1.0,2
CUST000783,745,2,1804.83,0.0,0
CUST000784,888,3,5053.62,0.0,1
CUST000785,1601,1,1110.42,1.0,2
CUST000786,98,2,2806.76,0.0,3
CUST000787,112,7,10962.32,0.0,1
CUST000789,816,2,5924.780000000001,0.0,3
CUST000790,403,1,697.8,1.0,0
CUST000791,1044,1,22.81,1.0,2
CUST000792,571,1,2179.34,1.0,0
CUST000793,405,1,997.53,1.0,0
CUST000794,598,1,992.16,1.0,0
CUST000795,42,5,5426.02,0.0,1
CUST000797,168,4,4364.93,0.0,1
CUST000799,1020,1,364.54,1.0,2
CUST000800,772,2,1354.08,0.0,0
CUST000801,1454,1,482.08,1.0,2
CUST000802,760,4,2718.03,0.0,3
CUST000803,94,2,807.13,0.0,0
CUST000805,594,1,563.86,1.0,0
CUST000806,590,4,1928.3700000000001,0.0,3
CUST000807,73,3,1737.1,0.0,3
CUST000808,151,2,624.14,0.0,0
CUST000809,473,2,1729.95,0.0,0
CUST000811,160,5,4636.7,0.0,1
CUST000812,778,2,158.09,0.0,0
CUST000813,886,2,1632.08,0.0,2
CUST000814,87,2,1777.21,0.0,0
CUST000816,1259,2,1445.35,0.0,2
CUST000817,1725,1,84.3,1.0,2
CUST000818,567,1,1979.15,1.0,0
CUST000820,482,1,733.33,1.0,0
CUST000821,974,3,3430.77,0.0,3
CUST000823,908,5,3557.03,0.0,1
CUST000824,94,3,2964.1099999999997,0.0,3
CUST000825,1262,1,377.28,1.0,2
CUST000826,776,3,4280.07,0.0,3
CUST000827,1278,1,379.83,1.0,2
CUST000828,309,3,1312.75,0.0,3
CUST000829,108,3,2339.73,0.0,3
CUST000830,314,7,3786.48,0.0,1
CUST000831,12,2,1495.16,0.0,0
CUST000832,466,3,2384.5699999999997,0.0,3
CUST000833,143,2,1674.3400000000001,0.0,0
CUST000834,258,3,1660.01,0.0,3
CUST000836,243,2,1759.7800000000002,0.0,0
CUST000837,701,3,5303.389999999999,0.0,1
CUST000838,38,4,5182.88,0.0,1
CUST000839,324,2,2883.49,0.0,3
CUST000840,973,2,2890.2,0.0,2
CUST000841,254,1,1900.67,1.0,0
CUST000842,1448,1,2039.66,1.0,2
CUST000843,657,2,1569.29,0.0,0
CUST000844,1263,1,274.39,1.0,2
CUST000846,986,2,2049.16,0.0,2
CUST000847,161,3,2955.2200000000003,0.0,3
CUST000848,529,1,698.32,1.0,0
CUST000849,410,4,2695.85,0.0,3
CUST000850,944,1,2052.79,1.0,2
CUST000851,753,1,869.64,1.0,0
CUST000852,1702,2,483.41999999999996,0.0,2
CUST000853,739,3,3578.34,0.0,3
CUST000854,796,2,2011.33,0.0,0
CUST000857,1053,1,821.92,1.0,2
CUST000858,382,3,1867.75,0.0,3
CUST000859,206,3,1883.24,0.0,3
CUST000860,407,2,3280.92,0.0,3
CUST000861,599,1,641.31,1.0,0
CUST000862,1052,1,284.42,1.0,2
CUST000863,737,1,2840.77,1.0,0
CUST000864,1411,1,197.08,1.0,2
CUST000866,422,2,3179.13,0.0,3
CUST000867,1443,1,674.56,1.0,2
CUST000868,473,2,2314.2799999999997,0.0,3
CUST000870,147,2,1398.98,0.0,0
CUST000871,66,4,3083.76,0.0,3
CUST000872,1594,1,130.9,1.0,2
CUST000873,1685,1,1718.58,1.0,2
CUST000874,782,2,1310.1599999999999,0.0,0
CUST000875,139,2,3201.7,0.0,3
CUST000877,1486,1,2354.05,1.0,2
CUST000878,731,1,382.45,1.0,0
CUST000880,1141,1,1612.33,1.0,2
CUST000881,689,2,1885.0500000000002,0.0,0
CUST000882,160,3,5270.05,0.0,1
CUST000883,299,2,2722.69,0.0,3
CUST000885,1551,2,290.29999999999995,0.0,2
CUST000886,1468,2,657.46,0.0,2
CUST000889,1656,2,1054.01,0.0,2
CUST000890,503,1,92.55,1.0,0
CUST000891,407,4,3168.54,0.0,3
CUST000892,967,2,2491.71,0.0,2
CUST000893,1669,1,767.6,1.0,2
CUST000894,71,4,2948.1,0.0,3
CUST000895,330,4,3590.69,0.0,1
CUST000898,201,3,981.02,0.0,3
CUST000899,462,2,750.8,0.0,0
CUST000901,1633,2,2775.63,0.0,2
CUST000902,246,2,2488.08,0.0,3
CUST000903,393,2,912.0500000000001,0.0,0
CUST000904,287,3,1953.0,0.0,3
CUST000905,816,2,680.8199999999999,0.0,0
CUST000906,780,1,1667.11,1.0,0
CUST000907,54,5,4250.27,0.0,1
CUST000908,125,2,1605.5700000000002,0.0,0
CUST000910,283,4,2497.09,0.0,3
CUST000911,136,3,3121.19,0.0,3
CUST000912,688,2,852.6199999999999,0.0,0
CUST000913,1370,1,70.98,1.0,2
CUST000914,685,2,2541.61,0.0,3
CUST000915,747,2,2639.45,0.0,3
CUST000916,80,5,5152.7,0.0,1
CUST000918,64,3,1174.49,0.0,3
CUST000919,653,3,1787.96,0.0,3
CUST000920,686,1,1246.58,1.0,0
CUST000922,933,4,1589.24,0.0,3
CUST000923,1175,3,4253.8099999999995,0.0,3
CUST000925,1151,3,3301.19,0.0,3
CUST000926,151,1,476.98,1.0,0
CUST000927,137,1,1955.98,1.0,0
CUST000928,21,3,2866.66,0.0,3
CUST000929,363,2,973.5799999999999,0.0,0
CUST000930,469,1,393.43,1.0,0
CUST000931,75,3,2643.8900000000003,0.0,3
CUST000932,522,2,1441.1,0.0,0
CUST000933,1755,1,678.05,1.0,2
CUST000934,1018,2,1267.36,0.0,2
CUST000935,218,5,5969.429999999999,0.0,1
CUST000936,265,2,2174.06,0.0,0
CUST000938,737,3,1847.5500000000002,0.0,3
CUST000939,829,4,4812.15,0.0,1
CUST000940,531,2,2461.5,0.0,3
CUST000941,586,2,3344.98,0.0,3
CUST000942,377,1,382.8,1.0,0
CUST000943,1451,1,526.11,1.0,2
CUST000944,1769,1,2105.79,1.0,2
CUST000946,228,4,4662.33,0.0,1
CUST000947,43,5,4420.2,0.0,1
CUST000949,903,4,2782.6000000000004,0.0,3
CUST000951,1372,2,2079.14,0.0,2
CUST000952,720,1,527.57,1.0,0
CUST000953,543,2,1147.2,0.0,0
CUST000954,1153,1,663.14,1.0,2
CUST000955,714,1,398.39,1.0,0
CUST000956,49,3,3677.85,0.0,3
CUST000957,532,3,5035.11,0.0,1
CUST000958,1096,5,7115.27,0.0,1
CUST000960,212,3,3757.79,0.0,3
CUST000961,283,3,4119.36,0.0,3
CUST000962,914,1,410.98,1.0,2
CUST000963,635,2,2310.05,0.0,3
CUST000966,380,4,1736.32,0.0,3
CUST000967,391,3,3259.89,0.0,3
CUST000968,441,3,681.48,0.0,0
CUST000969,23,2,1862.25,0.0,0
CUST000970,713,1,409.74,1.0,0
CUST000971,487,2,1036.13,0.0,0
CUST000975,942,1,350.63,1.0,2
CUST000976,1053,2,745.22,0.0,2
CUST000978,135,1,1671.51,1.0,0
CUST000979,210,5,1627.43,0.0,3
CUST000981,171,2,2409.76,0.0,3
CUST000982,1204,1,39.07,1.0,2
CUST000983,717,1,1222.9,1.0,0
CUST000984,846,2,2733.5600000000004,0.0,3
CUST000985,933,3,2091.04,0.0,3
CUST000986,581,1,613.82,1.0,0
CUST000987,216,1,888.46,1.0,0
CUST000988,298,4,6325.16,0.0,1
CUST000989,1214,1,283.23,1.0,2
CUST000991,458,4,5197.26,0.0,1
CUST000992,455,3,2078.02,0.0,3
CUST000993,1721,1,300.81,1.0,2
CUST000994,592,2,2499.3,0.0,3
CUST000996,313,5,2505.74,0.0,1
CUST000997,692,2,442.44,0.0,0
CUST000999,676,2,1620.25,0.0,0
CUST001000,1509,1,156.28,1.0,2
CUST001001,1032,3,2825.64,0.0,3
CUST001002,1781,1,477.43,1.0,2
CUST001004,302,4,4220.93,0.0,1
CUST001005,1334,1,590.1,1.0,2
CUST001006,321,7,3868.39,0.0,1
CUST001008,1481,1,172.77,1.0,2
CUST001009,562,2,302.38,0.0,0
CUST001010,3,1,1035.85,1.0,0
CUST001011,233,5,6097.32,0.0,1
CUST001012,888,2,1626.5300000000002,0.0,2
CUST001013,247,2,2387.96,0.0,3
CUST001014,418,2,601.7,0.0,0
CUST001015,1459,2,1196.47,0.0,2
CUST001016,158,1,773.2,1.0,0
CUST001017,100,4,1181.79,0.0,3
CUST001018,331,2,266.78,0.0,0
CUST001019,259,3,8805.44,0.0,1
CUST001020,1218,3,2467.91,0.0,2
CUST001021,1209,1,155.88,1.0,2
CUST001022,1095,3,2798.1,0.0,3
CUST001023,787,2,2312.9,0.0,3
CUST001024,982,1,371.07,1.0,2
CUST001025,855,2,1226.94,0.0,2
CUST001026,140,1,216.72,1.0,0
CUST001027,66,1,1174.82,1.0,0
CUST001029,473,1,1345.8,1.0,0
CUST001030,1089,1,2278.23,1.0,2
CUST001031,1014,2,3293.31,0.0,3
CUST001032,971,1,1132.09,1.0,2
CUST001034,408,3,3045.57,0.0,3
CUST001035,802,2,3232.2,0.0,3
CUST001036,909,3,4563.23,0.0,3
CUST001038,1312,1,1142.6,1.0,2
CUST001039,947,1,243.79,1.0,2
CUST001040,921,1,2491.42,1.0,2
CUST001041,1237,1,834.17,1.0,2
CUST001042,882,2,3280.1800000000003,0.0,3
CUST001043,454,2,1611.08,0.0,0
CUST001044,25,2,2049.88,0.0,0
CUST001045,56,4,8304.34,0.0,1
CUST001047,1678,1,1984.69,1.0,2
CUST001049,330,3,1015.43,0.0,3
CUST001050,252,2,1968.58,0.0,0
CUST001051,190,2,2490.8,0.0,3
CUST001052,451,2,1339.55,0.0,0
CUST001053,639,1,209.81,1.0,0
CUST001054,449,2,1222.72,0.0,0
CUST001055,509,1,977.95,1.0,0
CUST001056,1193,2,2260.0,0.0,2
CUST001057,812,2,893.4200000000001,0.0,0
CUST001058,149,1,986.96,1.0,0
CUST001059,406,4,3901.21,0.0,1
CUST001061,550,2,4090.74,0.0,3
CUST001062,317,1,1415.03,1.0,0
CUST001063,1437,3,3319.29,0.0,2
CUST001064,583,2,862.45,0.0,0
CUST001065,1697,1,573.46,1.0,2
CUST001066,441,2,440.58000000000004,0.0,0
CUST001068,772,2,933.6199999999999,0.0,0
CUST001069,383,2,2014.31,0.0,0
CUST001071,375,2,1340.6999999999998,0.0,0
CUST001072,335,2,2230.52,0.0,0
CUST001073,1001,3,3758.74,0.0,3
CUST001074,699,4,4910.06,0.0,1
CUST001075,107,4,4416.48,0.0,1
CUST001076,829,2,651.9000000000001,0.0,0
CUST001077,144,3,5125.73,0.0,1
CUST001078,506,1,214.89,1.0,0
CUST001079,878,1,886.2,1.0,2
CUST001080,748,2,415.67,0.0,0
CUST001084,39,3,1886.6299999999999,0.0,3
CUST001085,1159,1,891.68,1.0,2
CUST001087,492,2,921.23,0.0,0
CUST001088,1724,2,2146.16,0.0,2
CUST001089,1262,3,1728.63,0.0,2
CUST001090,573,1,236.87,1.0,0
CUST001091,394,1,278.38,1.0,0
CUST001092,397,1,522.88,1.0,0
CUST001093,30,4,3406.44,0.0,3
CUST001094,1800,1,173.98,1.0,2
CUST001095,355,3,742.51,0.0,0
CUST001097,1294,1,126.69,1.0,2
CUST001098,1039,3,3682.38,0.0,3
CUST001099,19,1,983.03,1.0,0
CUST001100,195,3,3408.54,0.0,3
CUST001101,95,1,779.79,1.0,0
CUST001102,1483,1,2169.15,1.0,2
CUST001103,145,6,5078.97,0.0,1
CUST001104,1433,1,653.1,1.0,2
CUST001105,526,3,3406.6499999999996,0.0,3
CUST001106,1731,1,1715.55,1.0,2
CUST001108,707,2,3236.2799999999997,0.0,3
CUST001112,26,2,1985.78,0.0,0
CUST001113,1366,2,531.6800000000001,0.0,2
CUST001115,548,3,1310.1100000000001,0.0,3
CUST001116,634,2,2486.18,0.0,3
CUST001117,445,2,3683.1800000000003,0.0,3
CUST001118,957,3,2000.59,0.0,3
CUST001119,277,3,559.16,0.0,0
CUST001120,1677,1,1670.99,1.0,2
CUST001121,1280,2,1793.78,0.0,2
CUST001122,608,1,1599.37,1.0,0
CUST001123,919,1,1258.31,1.0,2
CUST001124,647,2,2356.45,0.0,3
CUST001125,785,4,3173.45,0.0,3
CUST001126,1291,2,2218.56,0.0,2
CUST001128,560,2,3397.38,0.0,3
CUST001130,1776,1,331.96,1.0,2
CUST001131,1105,2,2391.85,0.0,2
CUST001132,771,3,2847.91,0.0,3
CUST001133,1280,1,1817.05,1.0,2
CUST001134,248,2,812.39,0.0,0
CUST001136,1332,1,149.27,1.0,2
CUST001138,711,1,2466.31,1.0,0
CUST001139,279,6,3361.11,0.0,1
CUST001140,665,1,1398.65,1.0,0
CUST001141,1287,3,3583.2,0.0,3
CUST001142,855,3,1870.83,0.0,3
CUST001143,871,2,3722.43,0.0,3
CUST001144,43,4,5200.4,0.0,1
CUST001145,1227,1,729.44,1.0,2
CUST001147,1820,1,1457.4,1.0,2
CUST001149,198,1,345.56,1.0,0
CUST001150,238,4,1477.2,0.0,3
CUST001151,409,2,555.75,0.0,0
CUST001152,1748,1,57.47,1.0,2
CUST001153,304,9,11282.96,0.0,1
CUST001154,953,1,611.77,1.0,2
CUST001155,915,4,4514.2300000000005,0.0,1
CUST001156,810,3,1966.2600000000002,0.0,3
CUST001158,932,3,2655.57,0.0,3
CUST001159,109,3,2447.7,0.0,3
CUST001160,839,3,3028.45,0.0,3
CUST001161,1046,4,4288.72,0.0,1
CUST001162,961,3,583.65,0.0,2
CUST001163,278,3,1615.48,0.0,3
CUST001164,524,2,459.85,0.0,0
CUST001165,148,2,529.75,0.0,0
CUST001166,236,2,1583.5,0.0,0
CUST001167,417,2,907.73,0.0,0
CUST001168,1051,1,305.56,1.0,2
CUST001169,134,3,2892.2799999999997,0.0,3
CUST001170,102,3,3430.13,0.0,3
CUST001171,1517,2,1209.39,0.0,2
CUST001172,284,3,5576.25,0.0,1
CUST001173,247,2,3950.9300000000003,0.0,3
CUST001174,478,3,1532.3899999999999,0.0,3
CUST001175,598,2,2709.82,0.0,3
CUST001176,839,1,146.22,1.0,2
CUST001177,843,3,1191.64,0.0,3
CUST001178,406,2,547.01,0.0,0
CUST001179,611,3,4436.15,0.0,3
CUST001180,509,2,1496.1799999999998,0.0,0
CUST001181,368,2,1511.05,0.0,0
CUST001182,1141,1,959.34,1.0,2
CUST001183,135,3,4466.33,0.0,3
CUST001184,1743,1,944.23,1.0,2
CUST001185,136,1,498.69,1.0,0
CUST001187,232,7,10034.75,0.0,1
CUST001188,310,4,4414.46,0.0,1
CUST001191,100,4,6776.45,0.0,1
CUST001192,805,2,780.4300000000001,0.0,0
CUST001193,824,2,1206.86,0.0,0
CUST001194,1110,3,4030.34,0.0,3
CUST001195,48,4,6180.7,0.0,1
CUST001197,1053,2,2147.02,0.0,2
CUST001198,279,2,1210.8700000000001,0.0,0
CUST001199,191,1,217.04,1.0,0
CUST001201,107,4,2741.9700000000003,0.0,3
CUST001204,986,4,5429.09,0.0,1
CUST001205,47,4,3494.25,0.0,1
CUST001206,184,3,2604.94,0.0,3
CUST001207,1254,2,1447.6,0.0,2
CUST001209,349,2,1744.0700000000002,0.0,0
CUST001210,37,2,2823.33,0.0,3
CUST001211,667,3,4971.719999999999,0.0,1
CUST001212,722,2,3371.3599999999997,0.0,3
CUST001213,139,2,2416.7599999999998,0.0,3
CUST001214,197,3,1955.9,0.0,3
CUST001215,3,1,999.0,1.0,0
CUST001216,1472,1,2983.3,1.0,2
CUST001217,550,3,3718.1699999999996,0.0,3
CUST001218,117,2,2172.92,0.0,0
CUST001219,735,3,4324.12,0.0,3
CUST001220,104,1,66.3,1.0,0
CUST001221,1170,3,2270.73,0.0,2
CUST001222,657,2,1680.79,0.0,0
CUST001223,1146,1,589.78,1.0,2
CUST001224,79,1,516.07,1.0,0
CUST001225,1385,1,2345.04,1.0,2
CUST001226,545,1,620.2,1.0,0
CUST001227,909,4,4048.5,0.0,1
CUST001228,277,4,2288.41,0.0,3
CUST001229,196,4,7578.5599999999995,0.0,1
CUST001230,1485,1,1511.57,1.0,2
CUST001231,829,2,466.69,0.0,0
CUST001232,405,1,1224.35,1.0,0
CUST001233,277,2,1226.18,0.0,0
CUST001235,320,3,4086.48,0.0,3
CUST001236,865,1,538.72,1.0,2
CUST001237,154,2,702.03,0.0,0
CUST001238,881,3,3635.33,0.0,3
CUST001239,25,1,320.07,1.0,0
CUST001240,1402,1,524.85,1.0,2
CUST001241,1584,2,1078.2,0.0,2
CUST001242,14,2,476.15,0.0,0
CUST001245,449,3,4054.9,0.0,3
CUST001246,134,2,1159.72,0.0,0
CUST001247,1817,1,517.02,1.0,2
CUST001248,115,5,6994.3099999999995,0.0,1
CUST001249,712,2,2402.64,0.0,3
CUST001250,1148,2,1064.44,0.0,2
CUST001251,2,1,862.72,1.0,0
CUST001252,134,2,2124.98,0.0,0
CUST001253,219,3,1675.3,0.0,3
CUST001254,785,2,1553.5,0.0,0
CUST001256,518,3,5005.26,0.0,1
CUST001257,1636,2,835.6500000000001,0.0,2
CUST001258,1088,1,990.76,1.0,2
CUST001259,169,4,1731.4899999999998,0.0,3
CUST001260,27,2,767.3799999999999,0.0,0
CUST001261,428,3,2655.74,0.0,3
CUST001262,101,1,475.6,1.0,0
CUST001263,453,3,2426.7,0.0,3
CUST001264,1744,1,338.8,1.0,2
CUST001265,674,4,4795.09,0.0,1
CUST001266,460,4,2157.1,0.0,3
CUST001267,185,3,2071.27,0.0,3
CUST001268,136,2,1244.74,0.0,0
CUST001269,1073,1,951.68,1.0,2
CUST001270,1309,3,2231.85,0.0,2
CUST001273,30,5,4510.79,0.0,1
CUST001274,528,2,1390.3600000000001,0.0,0
CUST001275,412,1,1179.9,1.0,0
CUST001277,138,2,3242.0699999999997,0.0,3
CUST001278,768,1,660.82,1.0,0
CUST001279,836,2,1453.92,0.0,0
CUST001280,378,1,2341.59,1.0,0
CUST001281,72,5,4443.73,0.0,1
CUST001282,384,1,736.75,1.0,0
CUST001284,765,3,4089.17,0.0,3
CUST001285,1299,2,393.25,0.0,2
CUST001286,1789,1,715.04,1.0,2
CUST001287,740,2,1643.88,0.0,0
CUST001288,1420,2,1361.62,0.0,2
CUST001289,424,4,3267.9,0.0,3
CUST001290,672,6,7087.1900000000005,0.0,1
CUST001291,515,3,3935.95,0.0,3
CUST001292,388,5,3821.04,0.0,1
CUST001293,160,3,2688.71,0.0,3
CUST001294,317,2,2173.77,0.0,0
CUST001295,277,1,1431.37,1.0,0
CUST001296,33,2,3047.3,0.0,3
CUST001297,150,8,6984.540000000001,0.0,1
CUST001298,135,3,4170.58,0.0,3
CUST001299,706,3,1758.0600000000002,0.0,3
CUST001300,570,4,1302.73,0.0,3
CUST001301,724,1,165.78,1.0,0
CUST001302,120,1,338.8,1.0,0
CUST001303,1662,2,1914.3200000000002,0.0,2
CUST001304,57,1,1968.12,1.0,0
CUST001306,449,2,1097.6399999999999,0.0,0
CUST001307,46,4,8932.46,0.0,1
CUST001308,324,2,4052.1499999999996,0.0,3
CUST001309,330,4,3934.8599999999997,0.0,1
CUST001310,1148,2,1163.2,0.0,2
CUST001311,101,3,3090.3399999999997,0.0,3
CUST001312,114,4,2006.52,0.0,3
CUST001313,77,1,218.14,0.99,0
CUST001315,1570,1,1737.69,1.0,2
CUST001317,633,3,1646.45,0.0,3
CUST001318,314,2,2928.3100000000004,0.0,3
CUST001319,505,2,3145.2400000000002,0.0,3
CUST001320,438,2,1384.01,0.0,0
CUST001321,398,2,1617.46,0.0,0
CUST001322,164,2,2137.66,0.0,0
CUST001323,129,3,411.59000000000003,0.0,0
CUST001324,711,1,709.33,1.0,0
CUST001327,840,2,4117.99,0.0,3
CUST001328,803,2,1454.28,0.0,0
CUST001329,467,1,1605.11,1.0,0
CUST001330,496,5,6240.709999999999,0.0,1
CUST001331,708,3,555.04,0.0,0
CUST001332,1293,2,2560.01,0.0,2
CUST001333,757,1,1782.07,1.0,0
CUST001334,312,3,1345.02,0.0,3
CUST001335,371,2,1571.53,0.0,0
CUST001336,1452,2,1074.19,0.01,2
CUST001337,659,2,816.71,0.0,0
CUST001338,1582,1,939.73,1.0,2
CUST001339,173,2,1829.52,0.0,0
CUST001340,619,3,2506.29,0.0,3
CUST001341,755,1,1163.07,1.0,0
CUST001342,433,3,3449.53,0.0,3
CUST001343,102,6,3959.6499999999996,0.0,1
CUST001346,128,2,2052.26,0.0,0
CUST001348,133,2,1594.28,0.0,0
CUST001349,1153,4,2332.07,0.0,3
CUST001350,332,2,385.16,0.0,0
CUST001351,244,5,4804.049999999999,0.0,1
CUST001352,94,4,2435.4900000000002,0.0,3
CUST001353,1499,2,1263.18,0.0,2
CUST001354,43,2,1503.6399999999999,0.0,0
CUST001355,132,2,1103.34,0.0,0
CUST001356,664,2,2123.8900000000003,0.0,0
CUST001357,1212,3,4505.96,0.0,3
CUST001358,635,4,2990.19,0.0,3
CUST001360,141,1,218.97,1.0,0
CUST001362,634,1,795.58,1.0,0
CUST001363,392,1,2235.76,1.0,0
CUST001365,478,2,1981.41,0.0,0
CUST001366,120,1,1290.56,1.0,0
CUST001367,216,3,4659.1900000000005,0.0,1
CUST001368,514,2,1339.24,0.0,0
CUST001369,656,4,5678.639999999999,0.0,1
CUST001370,412,2,4631.28,0.0,3
CUST001371,360,1,769.01,1.0,0
CUST001372,1159,2,2942.55,0.0,2
CUST001373,262,3,3669.91,0.0,3
CUST001375,268,2,3500.56,0.0,3
CUST001377,38,4,1763.03,0.0,3
CUST001378,406,1,2378.1,1.0,0
CUST001379,1102,1,1347.28,1.0,2
CUST001380,815,1,1884.82,1.0,0
CUST001381,954,2,673.1800000000001,0.0,2
CUST001382,268,1,441.69,1.0,0
CUST001383,118,2,2712.44,0.0,3
CUST001384,1460,1,1630.3,1.0,2
CUST001386,245,4,1460.75,0.0,3
CUST001387,304,2,889.4200000000001,0.0,0
CUST001388,641,2,1841.82,0.0,0
CUST001389,249,2,775.08,0.0,0
CUST001390,1668,1,839.11,1.0,2
CUST001391,668,3,2853.16,0.0,3
CUST001392,1662,1,932.03,1.0,2
CUST001393,145,5,5332.63,0.0,1
CUST001394,363,3,3770.57,0.0,3
CUST001395,39,2,2795.4700000000003,0.0,3
CUST001396,298,4,4737.35,0.0,1
CUST001397,1645,1,1009.45,1.0,2
CUST001400,753,2,1284.7,0.0,0
CUST001401,1066,2,2966.74,0.0,2
CUST001402,1682,1,462.03,1.0,2
CUST001403,270,5,6350.52,0.0,1
CUST001405,769,3,1564.3,0.0,3
CUST001406,992,2,2502.02,0.0,2
CUST001407,92,3,1712.85,0.0,3
CUST001409,1647,3,3205.0299999999997,0.0,2
CUST001410,44,1,122.04,1.0,0
CUST001411,3,2,1926.93,0.0,0
CUST001412,479,1,1228.81,1.0,0
CUST001413,297,1,417.14,1.0,0
CUST001414,470,2,1410.98,0.0,0
CUST001415,167,2,804.24,0.0,0
CUST001418,1393,1,1191.78,1.0,2
CUST001419,61,7,5724.7699999999995,0.0,1
CUST001420,578,3,4009.2200000000003,0.0,3
CUST001422,407,1,1008.39,1.0,0
CUST001423,1242,1,1115.15,1.0,2
CUST001424,1351,1,13.47,1.0,2
CUST001425,193,3,2930.46,0.0,3
CUST001426,649,2,2957.64,0.0,3
CUST001427,1397,1,1252.93,1.0,2
CUST001428,605,3,2187.85,0.0,3
CUST001429,1724,1,321.61,1.0,2
CUST001430,592,2,2164.85,0.0,0
CUST001432,25,4,5284.02,0.0,1
CUST001433,393,1,1557.95,1.0,0
CUST001434,255,3,2424.16,0.0,3
CUST001435,259,2,2808.55,0.0,3
CUST001436,952,2,1189.31,0.0,2
CUST001437,1469,1,337.85,1.0,2
CUST001438,388,4,1354.65,0.0,3
CUST001439,691,4,2986.23,0.0,3
CUST001440,448,3,2713.78,0.0,3
CUST001441,302,3,3589.59,0.0,3
CUST001442,52,1,502.51,1.0,0
CUST001443,94,3,993.1899999999999,0.0,3
CUST001444,167,2,2959.57,0.0,3
CUST001446,912,1,1975.89,1.0,2
CUST001447,492,1,813.55,1.0,0
CUST001448,512,3,1717.06,0.0,3
CUST001449,164,3,2932.95,0.0,3
CUST001451,22,2,2126.42,0.0,0
CUST001452,896,2,415.59000000000003,0.01,2
CUST001454,16,3,3347.3,0.0,3
CUST001455,1798,1,239.48,1.0,2
CUST001456,838,2,2682.64,0.0,3
CUST001458,1307,1,1031.21,1.0,2
CUST001459,840,4,5270.25,0.0,1
CUST001460,760,2,1388.29,0.0,0
CUST001462,929,3,2405.52,0.0,3
CUST001464,111,4,2023.68,0.0,3
CUST001465,420,4,5154.54,0.0,1
CUST001466,39,2,1462.62,0.0,0
CUST001467,1559,2,572.29,0.0,2
CUST001468,1594,1,1303.73,1.0,2
CUST001469,40,3,1870.19,0.0,3
CUST001470,531,2,3682.42,0.0,3
CUST001471,773,2,1946.2400000000002,0.0,0
CUST001474,663,2,2690.13,0.0,3
CUST001475,428,4,3620.5199999999995,0.0,1
CUST001476,826,1,2341.62,1.0,2
CUST001477,739,2,470.65,0.0,0
CUST001478,1092,2,1784.53,0.0,2
CUST001479,375,2,1360.63,0.0,0
CUST001480,901,1,2457.38,1.0,2
CUST001481,1124,1,33.3,1.0,2
CUST001482,456,4,4463.87,0.0,1
CUST001484,1282,2,1548.75,0.0,2
CUST001485,445,3,1590.8,0.0,3
CUST001486,810,2,1411.66,0.0,0
CUST001489,796,2,2157.73,0.0,3
CUST001490,74,6,2537.39,0.0,1
CUST001491,39,1,128.08,1.0,0
CUST001492,869,1,1632.38,1.0,2
CUST001493,1367,1,1113.63,1.0,2
CUST001494,117,1,1861.97,1.0,0
CUST001495,562,2,936.7,0.0,0
CUST001496,1753,2,2465.52,0.0,2
CUST001498,1059,1,648.11,1.0,2
CUST001501,28,1,322.74,1.0,0
CUST001502,696,3,2727.59,0.0,3
CUST001503,1139,2,598.54,0.0,2
CUST001504,169,3,2618.32,0.0,3
CUST001505,1212,2,1436.25,0.0,2
CUST001506,223,4,2558.62,0.0,3
CUST001507,1615,1,298.53,1.0,2
CUST001508,750,2,1060.1,0.0,0
CUST001509,203,1,273.61,1.0,0
CUST001510,1707,1,145.71,1.0,2
CUST001512,1132,1,1365.47,1.0,2
CUST001513,255,3,2972.63,0.0,3
CUST001514,871,2,127.22,0.0,2
CUST001515,631,4,1921.66,0.0,3
CUST001516,1172,3,2072.42,0.0,2
CUST001517,471,1,1424.52,1.0,0
CUST001518,618,1,2052.45,1.0,0
CUST001519,438,4,5213.5,0.0,1
CUST001521,369,4,1966.1499999999999,0.0,3
CUST001522,1700,1,127.57,1.0,2
CUST001524,359,4,3709.67,0.0,1
CUST001525,1084,1,438.78,1.0,2
CUST001526,1004,2,1165.52,0.0,2
CUST001527,611,1,1456.08,1.0,0
CUST001528,383,2,280.47,0.0,0
CUST001529,851,1,590.71,1.0,2
CUST001530,327,4,2782.38,0.0,3
CUST001532,347,4,2680.49,0.0,3
CUST001533,6,2,2132.36,0.0,0
CUST001534,841,1,2255.38,1.0,2
